ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPROVED
5137354,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17452,-3913,1,1,1,0,Drivers,2.0,1
5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,-14479,-1022,1,0,1,0,Drivers,2.0,0
5137368,M,Y,N,1,202500.0,Working,Incomplete higher,Married,House / apartment,-11745,-231,1,1,0,0,Drivers,3.0,1
5137388,M,N,N,1,180000.0,Commercial associate,Lower secondary,Married,House / apartment,-10940,-2483,1,1,0,0,Laborers,3.0,1
5137399,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,-17237,-3000,1,0,0,0,Medicine staff,1.0,1
5137408,F,Y,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-20200,-1022,1,1,1,0,Accountants,1.0,1
5137427,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14876,-2087,1,0,0,0,Other,2.0,1
5137435,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-12071,-930,1,1,0,0,Laborers,3.0,0
5137439,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9154,-1051,1,0,1,0,Laborers,2.0,1
5137450,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9973,-1174,1,0,0,0,Core staff,2.0,1
5137453,M,Y,N,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-12892,-1722,1,0,1,0,Managers,4.0,1
5137459,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-17819,-2452,1,1,0,0,Managers,2.0,1
5137483,M,Y,N,0,360000.0,Working,Higher education,Civil marriage,House / apartment,-11841,-3092,1,1,0,0,Managers,2.0,1
5137495,M,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11008,-108,1,1,1,0,Drivers,4.0,1
5137506,F,N,N,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19581,-1781,1,1,1,0,Other,2.0,0
5137508,M,Y,N,1,225000.0,Commercial associate,Higher education,Married,With parents,-12537,-3760,1,1,0,0,High skill tech staff,3.0,1
5137513,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10089,-2757,1,1,0,0,Laborers,3.0,0
5137517,F,Y,N,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11154,-231,1,1,1,0,Other,3.0,1
5137518,F,N,N,4,202500.0,Working,Lower secondary,Married,House / apartment,-12925,-2118,1,1,0,0,Other,6.0,0
5137519,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-20750,-443,1,1,0,0,Accountants,1.0,1
5137524,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14854,-3518,1,1,0,0,Drivers,2.0,1
5137543,F,N,N,0,108000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20330,-8601,1,1,1,0,Laborers,1.0,1
5139329,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9323,-1346,1,0,0,0,Other,2.0,1
5139352,F,N,N,1,112500.0,Working,Secondary / secondary special,Separated,With parents,-8983,-1405,1,0,0,0,Waiters/barmen staff,2.0,1
5139374,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-15292,-3323,1,0,0,0,Laborers,1.0,0
5139378,F,N,Y,1,117000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-10278,-1619,1,0,0,0,Other,3.0,0
5139387,M,N,Y,0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15995,-401,1,0,0,0,Core staff,2.0,1
5139419,F,Y,Y,2,94500.0,State servant,Secondary / secondary special,Married,House / apartment,-14154,-6610,1,1,0,0,Laborers,4.0,1
5139442,F,Y,N,5,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12102,-1346,1,1,0,0,Other,7.0,1
5139467,M,Y,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9746,-250,1,0,0,0,Sales staff,2.0,1
5139478,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14649,-3141,1,0,0,0,Sales staff,2.0,1
5139522,M,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14734,-3172,1,1,1,0,Other,2.0,0
5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13584,-6337,1,0,1,0,Medicine staff,4.0,1
5139572,F,Y,Y,2,225000.0,State servant,Incomplete higher,Married,House / apartment,-14653,-8071,1,0,0,0,Other,4.0,1
5139577,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10924,-97,1,0,0,0,Cleaning staff,1.0,1
5139675,F,N,Y,0,99000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10252,-1374,1,1,1,0,Sales staff,1.0,1
5139721,F,Y,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14770,-219,1,1,0,0,Other,3.0,1
5139739,M,N,Y,0,202500.0,Working,Higher education,Married,With parents,-9672,-2654,1,0,1,1,Other,2.0,0
5139752,F,N,Y,0,105750.0,Working,Secondary / secondary special,Married,House / apartment,-16539,-250,1,1,0,0,Accountants,2.0,1
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2.0,0
5139804,M,Y,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13463,-1193,1,0,0,0,Drivers,4.0,1
5139806,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-12406,-1497,1,0,0,0,Managers,2.0,1
5139811,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0,1
5139856,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-19097,-674,1,0,0,0,Core staff,1.0,0
5139873,F,Y,Y,0,720000.0,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1.0,0
5139897,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,-14489,-5819,1,0,0,0,Medicine staff,3.0,1
5139914,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12189,-309,1,0,0,0,Sales staff,4.0,1
5139946,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988,-3231,1,1,0,0,Other,2.0,1
5139981,M,Y,N,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13902,-1589,1,0,1,0,Other,2.0,0
5139984,M,N,Y,2,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11004,-2746,1,1,1,0,Other,4.0,0
5139987,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9332,-1497,1,0,0,0,Sales staff,1.0,1
5140003,F,N,Y,0,238500.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-17697,-1892,1,0,0,0,Other,2.0,0
5140057,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716,-1254,1,0,1,0,Laborers,1.0,1
5140066,F,N,Y,0,450000.0,Commercial associate,Higher education,Married,House / apartment,-16502,-1040,1,0,0,0,Other,2.0,0
5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,2.0,1
5140096,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16589,-1497,1,0,0,0,Core staff,2.0,1
5140101,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20627,-1285,1,0,0,0,Core staff,1.0,0
5140106,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0,1
5140110,M,N,Y,0,193500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9070,-401,1,0,0,0,Sales staff,1.0,0
5140113,F,N,Y,1,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16591,-8254,1,0,0,0,Core staff,3.0,1
5140116,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-23215,-523,1,0,0,0,High skill tech staff,2.0,0
5140131,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16244,-1254,1,0,0,0,Cleaning staff,3.0,1
5140141,M,N,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-18326,-2897,1,1,1,1,Managers,2.0,1
5140168,F,Y,Y,1,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11978,-1558,1,1,0,0,Managers,3.0,1
5140178,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759,-2410,1,0,0,0,Other,1.0,1
5142085,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20018,-1732,1,0,0,0,Laborers,2.0,1
5142090,M,N,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-10860,-1001,1,1,0,0,Security staff,2.0,1
5142097,F,N,Y,0,112500.0,State servant,Higher education,Civil marriage,With parents,-8940,-544,1,0,0,0,Other,2.0,0
5142112,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14939,-5384,1,1,0,0,Laborers,2.0,1
5142117,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093,-2493,1,0,0,0,Managers,3.0,1
5142119,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13525,-986,1,0,0,0,Laborers,2.0,1
5142120,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13481,-149,1,0,0,0,Other,3.0,0
5142126,F,N,N,0,283500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,2.0,1
5142147,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14046,-1306,1,1,1,0,Sales staff,2.0,1
5142149,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960,-3574,1,0,0,0,High skill tech staff,1.0,0
5142167,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12943,-4029,1,0,0,0,Laborers,2.0,1
5142172,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,Co-op apartment,-11085,-2783,1,1,0,0,Sales staff,2.0,0
5142179,M,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9732,-134,1,0,0,0,Low-skill Laborers,4.0,1
5142183,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,4.0,1
5142186,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18492,-9479,1,1,1,0,High skill tech staff,2.0,1
5142189,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9383,-407,1,1,1,0,Managers,1.0,1
5142193,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10957,-1214,1,0,0,0,Cooking staff,2.0,1
5142200,F,N,Y,0,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17797,-3558,1,0,0,0,Sales staff,2.0,0
5142203,M,Y,Y,0,468000.0,State servant,Secondary / secondary special,Married,House / apartment,-14887,-3117,1,0,0,0,Laborers,2.0,1
5142210,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19304,-1367,1,0,1,1,Medicine staff,1.0,1
5142212,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12557,-210,1,0,0,0,Laborers,2.0,1
5142219,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9811,-864,1,0,0,0,Core staff,3.0,1
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421,-8230,1,0,0,0,Managers,2.0,0
5142244,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-19580,-1230,1,0,0,0,Laborers,4.0,1
5142254,F,N,N,0,171000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-19570,-1625,1,0,0,0,Laborers,1.0,0
5142260,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,-17918,-2005,1,0,0,0,Other,2.0,1
5142265,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15626,-422,1,0,0,0,Other,3.0,0
5142283,M,Y,N,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-12052,-4624,1,0,0,0,Managers,3.0,1
5142290,F,N,Y,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,-15027,-88,1,0,0,0,Accountants,3.0,0
5142292,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15339,-164,1,1,1,0,Laborers,4.0,1
5142293,M,Y,Y,0,261000.0,Working,Higher education,Single / not married,With parents,-8156,-302,1,0,0,0,Laborers,1.0,1
5142307,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18886,-2523,1,1,1,0,Sales staff,2.0,1
5142316,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18160,-1032,1,1,1,0,Managers,2.0,1
5142347,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11890,-741,1,1,0,0,Sales staff,3.0,1
5142361,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16204,-925,1,1,1,0,Drivers,3.0,0
5142377,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16182,-1564,1,1,1,0,Laborers,1.0,0
5142378,F,N,Y,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17315,-2128,1,0,0,0,Sales staff,2.0,1
5142379,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,-8466,-483,1,1,0,0,Core staff,2.0,1
5142384,M,Y,Y,2,225000.0,Working,Higher education,Single / not married,House / apartment,-17476,-697,1,0,0,0,Managers,3.0,1
5142385,M,Y,Y,0,135000.0,Working,Academic degree,Married,House / apartment,-22541,-195,1,0,1,0,Other,2.0,1
5142392,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-19461,-5124,1,0,0,0,Core staff,2.0,1
5142413,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-22823,-1017,1,0,1,0,Other,2.0,1
5142417,M,N,Y,1,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12443,-1169,1,0,1,0,Drivers,3.0,1
5142436,M,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-16783,-3451,1,0,0,0,Managers,3.0,1
5142445,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12727,-2478,1,0,0,0,Security staff,1.0,1
5142446,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-10655,-1444,1,0,0,0,Managers,2.0,1
5142461,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-13404,-3908,1,0,1,0,Other,2.0,1
5142467,M,N,Y,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16809,-5247,1,0,0,0,Laborers,3.0,1
5142473,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12998,-925,1,0,0,0,Laborers,4.0,1
5142476,F,N,Y,2,76500.0,Working,Higher education,Married,House / apartment,-11191,-741,1,0,0,0,Managers,4.0,1
5142480,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312,-1199,1,0,0,0,Core staff,4.0,1
5142488,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15920,-6861,1,1,1,0,Core staff,2.0,1
5142494,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-15481,-2874,1,0,0,0,Private service staff,3.0,1
5142501,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14865,-925,1,0,0,0,Other,2.0,1
5142505,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17299,-376,1,0,0,0,Security staff,4.0,1
5142507,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14555,-256,1,0,0,0,Cleaning staff,2.0,0
5142514,F,N,N,1,45000.0,Working,Secondary / secondary special,Married,House / apartment,-12311,-3969,1,0,0,0,Other,3.0,1
5142517,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16806,-468,1,0,0,0,Cooking staff,3.0,0
5142520,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14872,-529,1,0,0,0,Other,1.0,1
5142526,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19377,-103,1,0,0,0,Laborers,1.0,1
5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-9006,-164,1,0,0,0,Other,2.0,0
5142530,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18246,-2417,1,0,0,0,Core staff,2.0,1
5142535,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13749,-925,1,0,0,0,Other,2.0,1
5142538,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-15849,-1138,1,0,0,0,Private service staff,1.0,1
5142550,F,Y,Y,0,216000.0,Working,Higher education,Married,House / apartment,-18529,-1809,1,0,0,0,Secretaries,2.0,1
5142559,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18610,-134,1,0,0,0,Laborers,2.0,1
5142578,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20668,-2844,1,0,0,0,Other,2.0,0
5142590,F,N,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-12410,-3270,1,0,0,0,Core staff,1.0,1
5142593,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,-19038,-73,1,0,1,0,Other,2.0,1
5142596,F,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-17837,-468,1,0,1,0,Secretaries,2.0,1
5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,-14595,-2143,1,0,0,0,Other,4.0,0
5142612,M,N,N,2,216000.0,Working,Higher education,Married,House / apartment,-12559,-4275,1,1,1,0,Core staff,4.0,1
5142615,F,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10492,-1079,1,1,1,0,Core staff,3.0,1
5142624,F,N,N,1,225000.0,Working,Incomplete higher,Married,With parents,-15817,-7379,1,0,0,0,Accountants,3.0,0
5142633,M,Y,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12341,-3483,1,1,0,0,Laborers,4.0,1
5142635,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18234,-2965,1,1,1,0,Core staff,2.0,0
5142651,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10763,-1473,1,1,1,1,Other,2.0,0
5142666,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15382,-288,1,0,0,0,Laborers,1.0,1
5142683,M,N,N,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14994,-926,1,1,0,0,Managers,4.0,0
5142686,F,N,N,0,207000.0,Commercial associate,Higher education,Married,House / apartment,-10673,-469,1,1,1,0,Managers,2.0,1
5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931,-6678,1,1,0,0,Laborers,2.0,1
5142702,M,Y,N,1,121500.0,Working,Secondary / secondary special,Separated,House / apartment,-14372,-349,1,0,1,0,Drivers,2.0,0
5142703,M,Y,N,0,207000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11657,-653,1,1,0,0,Laborers,2.0,0
5142706,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15416,-1688,1,1,1,0,Other,2.0,0
5142712,F,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20669,-13102,1,1,0,0,Medicine staff,1.0,1
5142723,F,N,N,2,135000.0,Working,Higher education,Civil marriage,House / apartment,-13634,-6344,1,1,0,0,Accountants,4.0,1
5142730,M,Y,N,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12116,-196,1,1,1,0,Drivers,3.0,1
5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3.0,1
5142743,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-377,1,1,1,0,Private service staff,1.0,1
5142756,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11997,-3118,1,0,1,0,Sales staff,2.0,0
5142758,M,Y,N,1,337500.0,Commercial associate,Higher education,Separated,House / apartment,-15333,-196,1,0,1,0,Managers,2.0,1
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10021,-530,1,0,0,0,Sales staff,1.0,0
5142765,F,Y,N,4,202500.0,Working,Incomplete higher,Married,House / apartment,-12448,-4395,1,0,0,0,Core staff,6.0,1
5142771,M,Y,N,2,184500.0,Working,Higher education,Married,House / apartment,-12518,-926,1,1,0,0,Drivers,4.0,1
5142777,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-13979,-1626,1,0,0,0,Laborers,3.0,1
5142793,M,N,N,2,90000.0,Working,Secondary / secondary special,Married,With parents,-11100,-1838,1,1,0,0,Low-skill Laborers,4.0,1
5142795,M,Y,N,1,202500.0,Working,Secondary / secondary special,Separated,With parents,-13745,-622,1,1,0,0,Laborers,2.0,0
5142800,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18382,-4548,1,1,1,0,Accountants,2.0,1
5142811,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11648,-4275,1,1,1,0,Core staff,2.0,1
5142814,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359,-2906,1,0,1,0,Laborers,2.0,0
5142821,M,Y,N,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14883,-6221,1,0,1,0,Managers,2.0,1
5142832,F,N,N,0,121500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12176,-1292,1,1,0,0,Cooking staff,1.0,1
5142836,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9488,-1810,1,0,0,1,Laborers,1.0,0
5142839,M,N,N,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11223,-2326,1,0,0,0,Other,2.0,1
5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080,-1869,1,0,1,0,Other,2.0,0
5142863,F,Y,N,4,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-14555,-1838,1,1,0,0,Core staff,6.0,0
5142885,F,N,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-9172,-2175,1,1,0,0,Laborers,2.0,1
5142898,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052,-227,1,0,0,0,Laborers,1.0,1
5142908,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3.0,0
5142963,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10656,-926,1,1,1,0,Laborers,3.0,1
5142975,F,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8661,-500,1,1,0,0,Sales staff,1.0,1
5142978,M,N,N,0,261000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11108,-2600,1,1,1,0,Sales staff,2.0,0
5142984,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567,-1504,1,1,0,0,Core staff,3.0,1
5142991,M,Y,N,0,76500.0,Working,Higher education,Married,House / apartment,-9628,-2356,1,0,0,0,High skill tech staff,2.0,1
5142993,F,Y,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10132,-1108,1,1,0,1,Core staff,1.0,1
5142997,M,Y,N,1,166500.0,State servant,Secondary / secondary special,Married,With parents,-12372,-5401,1,0,1,0,Core staff,3.0,1
5143015,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-14542,-3179,1,0,0,0,Laborers,2.0,1
5143018,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768,-622,1,1,1,0,Laborers,2.0,1
5143027,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13188,-227,1,0,0,0,Managers,2.0,0
5143033,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19000,-1170,1,1,1,0,Drivers,1.0,1
5143034,M,N,N,1,270000.0,Working,Higher education,Married,House / apartment,-10108,-1473,1,1,0,0,High skill tech staff,3.0,0
5143040,F,N,N,0,135000.0,State servant,Higher education,Single / not married,House / apartment,-10370,-1384,1,1,0,0,Accountants,1.0,1
5143045,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030,-2540,1,1,0,0,Drivers,4.0,1
5143051,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14070,-1565,1,1,1,0,Laborers,2.0,1
5143058,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-10014,-592,1,1,1,0,Core staff,2.0,0
5143076,M,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14546,-349,1,1,1,0,Drivers,2.0,1
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926,-500,1,0,0,0,Sales staff,2.0,0
5143091,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18480,-987,1,1,1,0,Accountants,2.0,0
5143100,F,N,N,2,47250.0,Working,Secondary / secondary special,Married,With parents,-11651,-318,1,1,0,0,Laborers,4.0,0
5143101,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-9865,-196,1,1,0,0,Laborers,2.0,1
5143105,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-8899,-2326,1,1,1,0,Waiters/barmen staff,2.0,1
5143123,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14000,-2387,1,0,0,0,Sales staff,2.0,1
5143129,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9770,-104,1,1,0,0,Laborers,2.0,1
5143132,F,N,N,0,135000.0,Working,Higher education,Single / not married,House / apartment,-13785,-318,1,1,0,0,Cooking staff,1.0,1
5143136,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-10274,-1170,1,0,0,0,Sales staff,1.0,1
5143137,M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20154,-5706,1,1,0,0,Drivers,2.0,1
5143152,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10437,-1596,1,0,0,0,Laborers,2.0,1
5143156,F,Y,N,0,652500.0,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,1.0,0
5143167,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473,-2631,1,0,0,0,Managers,1.0,1
